crank_angle_deg,cycle_time_s,cantera_pressure_pa_abs_min,cantera_pressure_pa_abs_max,wiebe_pressure_pa_abs_min,wiebe_pressure_pa_abs_max,cross_model_pressure_pa_abs_min,cross_model_pressure_pa_abs_max,cantera_pressure_gauge_pa_min,cantera_pressure_gauge_pa_max,wiebe_pressure_gauge_pa_min,wiebe_pressure_gauge_pa_max,cross_model_pressure_gauge_pa_min,cross_model_pressure_gauge_pa_max,cantera_temperature_k_min,cantera_temperature_k_max,wiebe_temperature_k_min,wiebe_temperature_k_max,cross_model_temperature_k_min,cross_model_temperature_k_max,cantera_h_gas_w_m2_k_min,cantera_h_gas_w_m2_k_max,wiebe_h_gas_w_m2_k_min,wiebe_h_gas_w_m2_k_max,cross_model_h_gas_w_m2_k_min,cross_model_h_gas_w_m2_k_max,cantera_wall_heat_flux_w_m2_min,cantera_wall_heat_flux_w_m2_max,wiebe_wall_heat_flux_w_m2_min,wiebe_wall_heat_flux_w_m2_max,cross_model_wall_heat_flux_w_m2_min,cross_model_wall_heat_flux_w_m2_max
459,0.0085,2007900.79028,2213354.87417,1910431.059,2110749.70628,1910431.059,2213354.87417,1906575.79028,2112029.87417,1809106.059,2009424.70628,1809106.059,2112029.87417,1913.7494724,1934.6581543,1947.3917446,1970.65830107,1913.7494724,1970.65830107,975.814920715,1049.223876738,928.71312264,1000.821091954,928.71312264,1049.223876738,1403953.20234,1530962.31649,1368015.30507,1495583.00275,1368015.30507,1530962.31649
460,0.008518518519,1980659.08996,2183408.76629,1884903.8545,2082640.55375,1884903.8545,2183408.76629,1879334.08996,2082083.76629,1783578.8545,1981315.55375,1783578.8545,2082083.76629,1908.18997179,1929.08706779,1942.15917635,1965.40011541,1908.18997179,1965.40011541,966.698580084,1039.425612698,920.095612314,991.523677819,920.095612314,1039.425612698,1385462.71072,1510896.55302,1350486.94259,1476515.67763,1350486.94259,1510896.55302
461,0.008537037037,1954269.47765,2154397.68159,1860173.51909,2055406.96389,1860173.51909,2154397.68159,1852944.47765,2053072.68159,1758848.51909,1954081.96389,1758848.51909,2053072.68159,1902.73715034,1923.62232306,1937.02864039,1960.24433974,1902.73715034,1960.24433974,957.832447093,1029.896234138,911.714459708,982.481556259,911.714459708,1029.896234138,1367532.96852,1491437.71699,1333488.55454,1458023.4291,1333488.55454,1491437.71699
462,0.008555555556,1928702.09613,2126288.83173,1836212.10555,2029018.33375,1836212.10555,2126288.83173,1827377.09613,2024963.83173,1734887.10555,1927693.33375,1734887.10555,2024963.83173,1897.38934325,1918.26226461,1931.99838269,1955.18922181,1897.38934325,1955.18922181,949.209220301,1020.627897144,903.562768194,973.687263407,903.562768194,1020.627897144,1350145.07947,1472565.36069,1317002.23827,1440086.90683,1317002.23827,1472565.36069
463,0.008574074074,1903928.3497,2099050.9631,1812992.85575,2003445.35705,1812992.85575,2099050.9631,1802603.3497,1997725.9631,1711667.85575,1902120.35705,1711667.85575,1997725.9631,1892.14490826,1913.00530351,1927.06668486,1950.23304461,1892.14490826,1950.23304461,940.821861507,1011.61304012,895.63389,965.133605479,895.63389,1011.61304012,1333280.91061,1454259.97148,1301010.82466,1422687.54973,1301010.82466,1454259.97148
464,0.008592592593,1879920.85287,2072654.11495,1790490.14481,1978659.96372,1790490.14481,2072654.11495,1778595.85287,1971329.11495,1689165.14481,1877334.96372,1689165.14481,1971329.11495,1887.00222863,1907.84986409,1922.23186364,1945.37412591,1887.00222863,1945.37412591,932.663587634,1002.844373589,887.921416501,956.813648166,887.921416501,1002.844373589,1316923.0643,1436502.80387,1285497.84511,1405807.55063,1285497.84511,1436502.80387
465,0.008611111111,1856653.35859,2047069.55046,1768679.42812,1954635.26242,1768679.42812,2047069.55046,1755328.35859,1945744.55046,1667354.42812,1853310.26242,1667354.42812,1945744.55046,1881.95970808,1902.79438018,1917.49227031,1940.61081771,1881.95970808,1940.61081771,924.72785589,994.314871562,880.41916889,948.720706498,880.41916889,994.314871562,1301054.83417,1419275.83845,1270447.50011,1389429.8227,1270447.50011,1419275.83845
466,0.00862962963,1834100.71166,2022269.71923,1747537.19109,1931345.48598,1747537.19109,2022269.71923,1732775.71166,1920944.71923,1646212.19109,1830020.48598,1646212.19109,1920944.71923,1877.01577302,1897.83732089,1912.84629018,1935.94150571,1877.01577302,1935.94150571,917.008356202,986.017755493,873.121189283,940.848335141,873.121189283,986.017755493,1285660.17938,1402561.77581,1255844.62938,1373537.96748,1255844.62938,1402561.77581
467,0.008648148148,1812238.80133,1998228.2633,1727040.9015,1908765.93969,1727040.9015,1998228.2633,1710913.80133,1896903.2633,1625715.9015,1807440.93969,1625715.9015,1896903.2633,1872.16887381,1892.97716681,1908.29234201,1931.36460881,1872.16887381,1931.36460881,909.499002977,977.946487383,866.02173219,933.190319088,866.02173219,977.946487383,1270723.69772,1386344.02477,1241674.68347,1358116.24449,1241674.68347,1386344.02477
468,0.008666666667,1791044.51403,1974919.86839,1707168.96424,1886872.95215,1707168.96424,1974919.86839,1689719.51403,1873594.86839,1605843.96424,1785547.95215,1605843.96424,1873594.86839,1867.41748509,1888.21242029,1903.82887748,1926.87857857,1867.41748509,1926.87857857,902.19392655,970.094761162,859.11525633,925.740664781,859.11525633,970.094761162,1256230.59827,1370606.62513,1227923.69676,1343149.54231,1227923.69676,1370606.62513
469,0.008685185185,1770495.6883,1952320.27247,1687900.6784,1865643.82868,1687900.6784,1952320.27247,1669170.6883,1850995.27247,1586575.6784,1764318.82868,1586575.6784,1850995.27247,1862.76010597,1883.54161064,1899.45438068,1922.48189871,1862.76010597,1922.48189871,895.087464956,962.456493825,852.396416826,918.493591593,852.396416826,962.456493825,1242166.67522,1355334.25457,1214578.26175,1328623.35105,1214578.26175,1355334.25457
470,0.008703703704,1750571.07193,1930406.20488,1669216.19652,1845056.80701,1669216.19652,1930406.20488,1649246.07193,1829081.20488,1567891.19652,1743731.80701,1567891.19652,1829081.20488,1858.19526022,1878.96328964,1895.16736756,1918.17308459,1858.19526022,1918.17308459,888.174156025,955.025816966,845.86005773,911.443523673,845.86005773,955.025816966,1228518.28286,1340512.19125,1201625.50468,1314523.73619,1201625.50468,1340512.19125
471,0.008722222222,1731250.28141,1909155.34068,1651096.48598,1825091.01525,1651096.48598,1909155.34068,1629925.28141,1807830.34068,1549771.48598,1723766.01525,1549771.48598,1807830.34068,1853.72149649,1874.47603135,1890.96638542,1913.95068275,1853.72149649,1913.95068275,881.448729873,947.797068657,839.501204833,904.585082183,839.501204833,947.797068657,1215272.31193,1326126.28736,1189053.06225,1300837.31367,1189053.06225,1326126.28736
472,0.008740740741,1712513.76322,1888546.25784,1633523.29223,1805726.43202,1633523.29223,1888546.25784,1611188.76322,1787221.25784,1532198.29223,1704401.43202,1532198.29223,1787221.25784,1849.33738833,1870.07843199,1886.85001241,1909.81327035,1849.33738833,1909.81327035,874.906101685,940.764785746,833.31505884,897.913077811,833.31505884,940.764785746,1202416.16682,1312162.94435,1176849.05956,1287551.22616,1176849.05956,1312162.94435
473,0.008759259259,1694342.75712,1868558.40042,1616479.10401,1786943.84848,1616479.10401,1868558.40042,1593017.75712,1767233.40042,1515154.10401,1685618.84848,1515154.10401,1767233.40042,1845.04153433,1865.76911114,1882.81685703,1905.75945477,1845.04153433,1905.75945477,868.541364795,933.923696387,827.296988791,891.422503648,827.296988791,933.923696387,1189937.74405,1298609.09223,1165002.08903,1274653.1205,1165002.08903,1298609.09223
474,0.008777777778,1676719.26118,1849172.04297,1599947.12022,1768724.83238,1599947.12022,1849172.04297,1575394.26118,1747847.04297,1498622.12022,1667399.83238,1498622.12022,1747847.04297,1840.83255812,1861.54671234,1878.86555761,1901.78787304,1840.83255812,1901.78787304,862.349784065,927.268712959,821.44252578,885.108528365,821.44252578,927.268712959,1177825.41157,1285452.16913,1153501.19045,1262131.12627,1153501.19045,1285452.16913
475,0.008796296296,1659625.99867,1830368.26916,1583911.21849,1751051.69379,1583911.21849,1830368.26916,1558300.99867,1729043.26916,1482586.21849,1649726.69379,1482586.21849,1729043.26916,1836.70910843,1857.4099078,1874.99478188,1897.89719147,1836.70910843,1897.89719147,856.326789578,920.794925295,815.747356964,878.966489668,815.747356964,920.794925295,1166067.98916,1272680.11106,1142335.83187,1249973.83528,1142335.83187,1272680.11106
476,0.008814814815,1643046.38632,1812128.90614,1568355.92538,1733907.45265,1568355.92538,1812128.90614,1541721.38632,1710803.90614,1467030.92538,1632582.45265,1467030.92538,1710803.90614,1832.66985898,1853.35738967,1871.20322647,1894.08610511,1832.66985898,1894.08610511,850.467970523,914.497594112,810.207319781,872.991888058,810.207319781,914.497594112,1154654.72961,1260281.30959,1131495.89156,1238170.28215,1131495.89156,1260281.30959
477,0.008833333333,1626964.50447,1794436.48297,1553266.38798,1717275.80786,1553266.38798,1794436.48297,1525639.50447,1693111.48297,1451941.38798,1615950.80786,1451941.38798,1693111.48297,1828.71350856,1849.38786708,1867.48961645,1890.35333734,1828.71350856,1890.35333734,844.76906944,908.372144835,804.818396475,867.180380836,804.818396475,908.372144835,1143575.30091,1248244.58616,1120971.64068,1226709.92576,1120971.64068,1248244.58616
478,0.008851851852,1611365.06837,1777274.25284,1538628.34697,1701141.10794,1538628.34697,1777274.25284,1510040.06837,1675949.25284,1437303.34697,1599816.10794,1437303.34697,1675949.25284,1824.83878083,1845.50008185,1863.85270486,1886.69763943,1824.83878083,1886.69763943,839.225976625,902.414161596,799.576708796,861.527776384,799.576708796,902.414161596,1132819.76913,1236559.21222,1110753.72692,1215582.63162,1110753.72692,1236559.21222
479,0.00887037037,1596233.40107,1760626.1272,1524428.11106,1685488.32309,1524428.11106,1760626.1272,1494908.40107,1659301.1272,1423103.11106,1584163.32309,1423103.11106,1659301.1272,1821.04442434,1841.69279763,1860.29127234,1883.11779012,1821.04442434,1883.11779012,833.834724808,896.619381506,794.478512985,856.030028695,794.478512985,896.619381506,1122378.58215,1225214.8656,1100833.15883,1204778.65505,1100833.15883,1225214.8656
480,0.008888888889,1581555.40755,1744476.65448,1510652.53259,1670303.01872,1510652.53259,1744476.65448,1480230.40755,1643151.65448,1409327.53259,1568978.01872,1409327.53259,1643151.65448,1817.32921238,1837.96480195,1856.8041266,1879.61259515,1817.32921238,1879.61259515,828.591484057,890.983689218,789.520194916,850.683232108,789.520194916,890.983689218,1112242.55417,1214201.61894,1091201.29097,1194288.62519,1091201.29097,1214201.61894
481,0.008907407407,1567317.55013,1728810.99263,1497288.98445,1655571.33017,1497288.98445,1728810.99263,1465992.55013,1627485.99263,1395963.98445,1554246.33017,1395963.98445,1627485.99263,1813.69194283,1834.31490599,1853.39010209,1876.1808869,1813.69194283,1876.1808869,823.492556894,885.50311167,784.698265494,845.483616303,784.698265494,885.50311167,1102402.85089,1203509.9233,1081849.80967,1184103.52971,1081849.80967,1203509.9233
482,0.008925925926,1553506.82507,1713614.8832,1484325.33806,1641279.93874,1484325.33806,1713614.8832,1452181.82507,1612289.8832,1383000.33806,1539954.93874,1383000.33806,1612289.8832,1810.13143811,1830.74194436,1850.04805951,1872.82152397,1810.13143811,1872.82152397,818.534373607,880.173813041,780.009356227,840.427541491,780.009356227,880.173813041,1092850.97537,1193130.5928,1072770.71959,1174214.70036,1072770.71959,1193130.5928
483,0.008944444444,1540110.74032,1698874.62595,1471749.94245,1627416.04891,1471749.94245,1698874.62595,1438785.74032,1597549.62595,1370424.94245,1526091.04891,1370424.94245,1597549.62595,1806.64654493,1827.24477466,1846.77688548,1869.53339077,1806.64654493,1869.53339077,813.7134878,874.992089983,775.450214975,835.511493828,775.450214975,874.992089983,1083578.75459,1183054.78936,1063956.33082,1164613.79903,1063956.33082,1183054.78936
484,0.008962962963,1527117.2943,1684577.05401,1459551.6044,1613967.36655,1459551.6044,1684577.05401,1425792.2943,1583252.05401,1358226.6044,1512642.36655,1358226.6044,1583252.05401,1803.23613423,1823.82227684,1843.5754921,1866.31539718,1803.23613423,1866.31539718,809.026572067,869.954366979,771.017701906,830.732080989,771.017701906,869.954366979,1074578.32657,1173274.00769,1055399.24665,1155292.80464,1055399.24665,1173274.00769
485,0.008981481481,1514514.95574,1670709.51213,1447719.56947,1600922.07837,1447719.56947,1670709.51213,1413189.95574,1569384.51213,1346394.56947,1499597.07837,1346394.56947,1569384.51213,1799.89910094,1820.47335314,1840.44281659,1863.16647811,1799.89910094,1863.16647811,804.470413914,865.057191942,766.708785624,826.086027978,766.708785624,865.057191942,1065842.12813,1163780.06233,1047092.35186,1146244.00052,1047092.35186,1163780.06233
486,0.009,1502292.64455,1657259.83975,1436243.50404,1588268.83221,1436243.50404,1657259.83975,1400967.64455,1555934.83975,1334918.50404,1486943.83221,1334918.50404,1555934.83975,1796.63436388,1817.1969288,1837.3778209,1860.0855932,1796.63436388,1860.0855932,800.041911832,860.297232003,762.52053941,821.570173069,762.52053941,860.297232003,1057362.88322,1154565.07783,1039028.8016,1137459.96244,1039028.8016,1154565.07783
487,0.009018518519,1490439.72067,1644216.37087,1425113.47818,1575996.71832,1425113.47818,1644216.37087,1389114.72067,1542891.37087,1323788.47818,1474671.71832,1323788.47818,1542891.37087,1793.44086774,1813.99195827,1834.37949137,1857.07172643,1793.44086774,1857.07172643,795.738074074,855.671269495,758.450137706,817.181463968,758.450137706,855.671269495,1049133.59688,1145621.49104,1031202.01081,1128933.54721,1031202.01081,1145621.49104
488,0.009037037037,1478945.95759,1631567.84906,1414319.94931,1564095.25164,1414319.94931,1631567.84906,1377620.95759,1530242.84906,1312994.94931,1462770.25164,1312994.94931,1530242.84906,1790.3175802,1810.85740819,1831.44683836,1854.12388575,1790.3175802,1854.12388575,791.556011837,851.176201246,754.494852681,812.916954104,754.494852681,851.176201246,1041147.53809,1136941.99419,1023605.64408,1120657.88174,1023605.64408,1136941.99419
489,0.009055555556,1467801.52117,1619303.51277,1403853.74673,1552554.35476,1403853.74673,1619303.51277,1366476.52117,1517978.51277,1302528.74673,1451229.35476,1302528.74673,1517978.51277,1787.26349014,1807.79228143,1828.5788959,1851.2411028,1787.26349014,1851.2411028,787.492934191,846.809030377,750.65205096,808.773799069,750.65205096,846.809030377,1033398.22628,1128519.59418,1016233.60602,1112626.35268,1016233.60602,1128519.59418
490,0.009074074074,1456996.96051,1607412.97865,1393706.05686,1541364.34187,1393706.05686,1607412.97865,1355671.96051,1506087.97865,1292381.05686,1440039.34187,1292381.05686,1506087.97865,1784.27760961,1804.79559254,1825.77472136,1848.42243252,1784.27760961,1848.42243252,783.546147087,842.566861723,746.919190528,804.749253259,746.919190528,842.566861723,1025879.42648,1120347.534,1009080.03207,1104832.59653,1009080.03207,1120347.534
491,0.009092592593,1446523.19246,1595886.28759,1383868.40913,1530515.90333,1383868.40913,1595886.28759,1345198.19246,1494561.28759,1282543.40913,1429190.90333,1282543.40913,1494561.28759,1781.35897347,1801.86638191,1823.03339515,1845.66695286,1781.35897347,1845.66695286,779.713050026,838.446900726,743.293817684,800.840666605,743.293817684,838.446900726,1018585.13963,1112419.32513,1002139.27975,1097270.49017,1002139.27975,1112419.32513
492,0.009111111111,1436371.48781,1584713.80919,1374332.66265,1520000.09111,1374332.66265,1584713.80919,1335046.48781,1483388.80919,1273007.66265,1418675.09111,1273007.66265,1483388.80919,1778.50663935,1799.0037022,1820.35402032,1842.97376446,1778.50663935,1842.97376446,775.99113321,834.446450223,739.773564229,797.045481467,739.773564229,834.446450223,1011509.59422,1104728.68663,995405.920282,1089934.14186,995405.920282,1104728.68663
493,0.00912962963,1426533.45734,1573886.41878,1365090.99343,1509808.30479,1365090.99343,1573886.41878,1325208.45734,1472561.41878,1263765.99343,1408483.30479,1263765.99343,1472561.41878,1775.71968736,1796.20666062,1817.73572236,1840.34199033,1775.71968736,1840.34199033,772.377974518,830.562907285,736.356144668,793.361229667,736.356144668,830.562907285,1004647.23754,1097269.66467,988874.730635,1082817.88266,988874.730635,1097269.66467
494,0.009148148148,1417001.039,1563395.21062,1356135.88226,1499932.27835,1356135.88226,1563395.21062,1315676.039,1462070.21062,1254810.88226,1398607.27835,1254810.88226,1462070.21062,1772.99721992,1793.47434772,1815.17764878,1837.77077556,1772.99721992,1837.77077556,768.871236789,826.793760246,733.03935362,789.785529622,733.03935362,826.793760246,997992.727826,1090036.43575,982540.685925,1075916.2582,982540.685925,1090036.43575
495,0.009166666667,1407766.48525,1553231.68992,1347460.10315,1490364.06748,1347460.10315,1553231.68992,1306441.48525,1451906.68992,1246135.10315,1389039.06748,1246135.10315,1451906.68992,1770.33836149,1790.80589499,1812.67896892,1835.25928703,1770.33836149,1835.25928703,765.468665049,823.13658574,729.821063273,786.31608361,729.821063273,823.13658574,991540.92636,1083023.44244,976398.952162,1069224.0209,976398.952162,1083023.44244
496,0.009185185185,1398822.35171,1543387.68584,1339056.71231,1481096.0376,1339056.71231,1543387.68584,1297497.35171,1442062.68584,1237731.71231,1379771.0376,1237731.71231,1442062.68584,1767.74225853,1788.2004531,1810.23887359,1832.80671312,1767.74225853,1832.80671312,762.168084112,819.589046126,726.699220975,782.950675188,726.699220975,819.589046126,985286.890431,1076225.33321,970444.879338,1062736.12247,970444.879338,1076225.33321
497,0.009203703704,1390161.48538,1533855.34738,1330919.0377,1472120.85232,1330919.0377,1533855.34738,1288836.48538,1432530.34738,1229594.0377,1370795.85232,1229594.0377,1432530.34738,1765.20807905,1785.65719413,1807.8565748,1830.41226345,1765.20807905,1830.41226345,758.967395956,816.148886735,723.671846924,779.687166647,723.671846924,816.148886735,979225.865997,1069636.96067,964673.994826,1056447.70684,964673.994826,1069636.96067
498,0.009222222222,1381777.01436,1524627.13131,1323040.66897,1463431.46257,1323040.66897,1524627.13131,1280452.01436,1423302.13131,1221715.66897,1362106.46257,1221715.66897,1423302.13131,1762.73501264,1783.17531125,1805.53130552,1828.07516857,1762.73501264,1828.07516857,755.864577505,812.813933395,720.737031974,776.523496642,720.737031974,812.813933395,973353.281269,1063253.37414,959081.997094,1050354.1033,959081.997094,1063253.37414
499,0.009240740741,1373662.33735,1515695.7912,1315415.44803,1455021.09617,1315415.44803,1515695.7912,1272337.33735,1414370.7912,1214090.44803,1353696.09617,1214090.44803,1414370.7912,1760.3222701,1780.75401865,1803.26231938,1825.79467975,1760.3222701,1825.79467975,752.857678305,809.582089989,717.892935473,773.457677872,717.892935473,809.582089989,967664.740143,1057069.81288,953664.749696,1044450.82009,953664.749696,1057069.81288
500,0.009259259259,1365811.11396,1507054.36691,1308037.45993,1446883.2479,1308037.45993,1507054.36691,1264486.11396,1405729.36691,1206712.45993,1345558.2479,1206712.45993,1405729.36691,1757.96908328,1778.39255134,1801.04889042,1823.57006866,1757.96908328,1823.57006866,749.94481837,806.451336128,715.137783279,770.487794911,715.137783279,806.451336128,962156.016135,1051081.69969,948418.275553,1038733.53817,948418.275553,1051081.69969
